topicId,rank,docId,filename
15,90,126,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone5.txt
15,91,125,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone4.txt
15,92,124,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone3.txt
15,93,123,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone2.txt
15,94,122,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone1.txt
15,95,121,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone.txt
15,96,120,D:\LDA_IMPLEMENTATION\Input_Docs\ringers.txt
15,97,119,D:\LDA_IMPLEMENTATION\Input_Docs\rebate2.txt
15,98,118,D:\LDA_IMPLEMENTATION\Input_Docs\rebate1.txt
15,99,117,D:\LDA_IMPLEMENTATION\Input_Docs\rebate.txt
15,100,116,D:\LDA_IMPLEMENTATION\Input_Docs\rebat1.txt
15,101,114,D:\LDA_IMPLEMENTATION\Input_Docs\radio4.txt
15,102,112,D:\LDA_IMPLEMENTATION\Input_Docs\radio2.txt
15,103,111,D:\LDA_IMPLEMENTATION\Input_Docs\radio.txt
15,104,110,D:\LDA_IMPLEMENTATION\Input_Docs\price.txt
15,105,109,D:\LDA_IMPLEMENTATION\Input_Docs\portability_2.txt
15,106,108,D:\LDA_IMPLEMENTATION\Input_Docs\portability.txt
15,107,107,D:\LDA_IMPLEMENTATION\Input_Docs\picture3.txt
15,108,106,D:\LDA_IMPLEMENTATION\Input_Docs\picture2.txt
15,109,105,D:\LDA_IMPLEMENTATION\Input_Docs\picture1.txt
15,110,104,D:\LDA_IMPLEMENTATION\Input_Docs\picture.txt
15,111,103,D:\LDA_IMPLEMENTATION\Input_Docs\phone_1.txt
15,112,102,D:\LDA_IMPLEMENTATION\Input_Docs\phone7.txt
15,113,100,D:\LDA_IMPLEMENTATION\Input_Docs\phone5.txt
15,114,99,D:\LDA_IMPLEMENTATION\Input_Docs\phone4.txt
15,115,98,D:\LDA_IMPLEMENTATION\Input_Docs\phone3.txt
15,116,97,D:\LDA_IMPLEMENTATION\Input_Docs\phone2.txt
15,117,96,D:\LDA_IMPLEMENTATION\Input_Docs\phone1.txt
15,118,95,D:\LDA_IMPLEMENTATION\Input_Docs\phone.txt
15,119,94,D:\LDA_IMPLEMENTATION\Input_Docs\performance.txt
15,120,93,D:\LDA_IMPLEMENTATION\Input_Docs\os3.txt
15,121,92,D:\LDA_IMPLEMENTATION\Input_Docs\os2.txt
15,122,91,D:\LDA_IMPLEMENTATION\Input_Docs\os1.txt
15,123,90,D:\LDA_IMPLEMENTATION\Input_Docs\os.txt
15,124,89,D:\LDA_IMPLEMENTATION\Input_Docs\options.txt
15,125,87,D:\LDA_IMPLEMENTATION\Input_Docs\mobile.txt
15,126,85,D:\LDA_IMPLEMENTATION\Input_Docs\menus.txt
15,127,84,D:\LDA_IMPLEMENTATION\Input_Docs\menu5.txt
15,128,83,D:\LDA_IMPLEMENTATION\Input_Docs\menu4.txt
15,129,82,D:\LDA_IMPLEMENTATION\Input_Docs\menu3.txt
15,130,81,D:\LDA_IMPLEMENTATION\Input_Docs\menu2.txt
15,131,80,D:\LDA_IMPLEMENTATION\Input_Docs\menu1.txt
15,132,79,D:\LDA_IMPLEMENTATION\Input_Docs\menu.txt
15,133,78,D:\LDA_IMPLEMENTATION\Input_Docs\memory.txt
15,134,77,D:\LDA_IMPLEMENTATION\Input_Docs\look.txt
15,135,75,D:\LDA_IMPLEMENTATION\Input_Docs\keys3.txt
15,136,74,D:\LDA_IMPLEMENTATION\Input_Docs\keys2.txt
15,137,73,D:\LDA_IMPLEMENTATION\Input_Docs\keys.txt
15,138,72,D:\LDA_IMPLEMENTATION\Input_Docs\kernel.txt
15,139,71,D:\LDA_IMPLEMENTATION\Input_Docs\internet2.txt
15,140,68,D:\LDA_IMPLEMENTATION\Input_Docs\interface3.txt
15,141,67,D:\LDA_IMPLEMENTATION\Input_Docs\interface2.txt
15,142,66,D:\LDA_IMPLEMENTATION\Input_Docs\interface.txt
15,143,65,D:\LDA_IMPLEMENTATION\Input_Docs\infrared.txt
15,144,64,D:\LDA_IMPLEMENTATION\Input_Docs\headset.txt
15,145,62,D:\LDA_IMPLEMENTATION\Input_Docs\gprs1.txt
15,146,61,D:\LDA_IMPLEMENTATION\Input_Docs\gprs.txt
15,147,60,D:\LDA_IMPLEMENTATION\Input_Docs\games3.txt
15,148,59,D:\LDA_IMPLEMENTATION\Input_Docs\games2.txt
15,149,58,D:\LDA_IMPLEMENTATION\Input_Docs\games1.txt
15,150,57,D:\LDA_IMPLEMENTATION\Input_Docs\games.txt
15,151,56,D:\LDA_IMPLEMENTATION\Input_Docs\freespeak.txt
15,152,55,D:\LDA_IMPLEMENTATION\Input_Docs\files.txt
15,153,54,D:\LDA_IMPLEMENTATION\Input_Docs\features5.txt
15,154,53,D:\LDA_IMPLEMENTATION\Input_Docs\features4.txt
15,155,52,D:\LDA_IMPLEMENTATION\Input_Docs\features3.txt
15,156,51,D:\LDA_IMPLEMENTATION\Input_Docs\features2.txt
15,157,50,D:\LDA_IMPLEMENTATION\Input_Docs\features1.txt
15,158,49,D:\LDA_IMPLEMENTATION\Input_Docs\features.txt
15,159,48,D:\LDA_IMPLEMENTATION\Input_Docs\email.txt
15,160,46,D:\LDA_IMPLEMENTATION\Input_Docs\customer_service.txt
15,161,45,D:\LDA_IMPLEMENTATION\Input_Docs\customer_rep.txt
15,162,44,D:\LDA_IMPLEMENTATION\Input_Docs\crash.txt
15,163,43,D:\LDA_IMPLEMENTATION\Input_Docs\cost.txt
15,164,42,D:\LDA_IMPLEMENTATION\Input_Docs\connectivity.txt
15,165,41,D:\LDA_IMPLEMENTATION\Input_Docs\compatible.txt
15,166,40,D:\LDA_IMPLEMENTATION\Input_Docs\camera6.txt
15,167,39,D:\LDA_IMPLEMENTATION\Input_Docs\camera5.txt
15,168,38,D:\LDA_IMPLEMENTATION\Input_Docs\camera4.txt
15,169,37,D:\LDA_IMPLEMENTATION\Input_Docs\camera3.txt
15,170,36,D:\LDA_IMPLEMENTATION\Input_Docs\camera2.txt
15,171,35,D:\LDA_IMPLEMENTATION\Input_Docs\camera1.txt
15,172,34,D:\LDA_IMPLEMENTATION\Input_Docs\camera.txt
15,173,33,D:\LDA_IMPLEMENTATION\Input_Docs\calls2.txt
15,174,32,D:\LDA_IMPLEMENTATION\Input_Docs\calls1.txt
15,175,31,D:\LDA_IMPLEMENTATION\Input_Docs\calls.txt
15,176,30,D:\LDA_IMPLEMENTATION\Input_Docs\call.txt
15,177,28,D:\LDA_IMPLEMENTATION\Input_Docs\buttons3.txt
15,178,27,D:\LDA_IMPLEMENTATION\Input_Docs\buttons2.txt
15,179,26,D:\LDA_IMPLEMENTATION\Input_Docs\buttons1.txt
15,180,25,D:\LDA_IMPLEMENTATION\Input_Docs\buttons.txt
15,181,24,D:\LDA_IMPLEMENTATION\Input_Docs\blutooth1.txt
15,182,23,D:\LDA_IMPLEMENTATION\Input_Docs\blutooth.txt
15,183,20,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth5.txt
15,184,19,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth4.txt
15,185,18,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth3.txt
15,186,17,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth2.txt
15,187,16,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth1.txt
15,188,15,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth.txt
15,189,14,D:\LDA_IMPLEMENTATION\Input_Docs\battery_2.txt
15,190,13,D:\LDA_IMPLEMENTATION\Input_Docs\battery_1.txt
15,191,12,D:\LDA_IMPLEMENTATION\Input_Docs\battery9.txt
15,192,11,D:\LDA_IMPLEMENTATION\Input_Docs\battery8.txt
15,193,9,D:\LDA_IMPLEMENTATION\Input_Docs\battery6.txt
15,194,8,D:\LDA_IMPLEMENTATION\Input_Docs\battery5.txt
15,195,7,D:\LDA_IMPLEMENTATION\Input_Docs\battery4.txt
15,196,6,D:\LDA_IMPLEMENTATION\Input_Docs\battery3.txt
15,197,5,D:\LDA_IMPLEMENTATION\Input_Docs\battery2.txt
15,198,4,D:\LDA_IMPLEMENTATION\Input_Docs\battery1.txt
15,199,2,D:\LDA_IMPLEMENTATION\Input_Docs\back_logged.txt
15,200,1,D:\LDA_IMPLEMENTATION\Input_Docs\backlight.txt
16,1,36,D:\LDA_IMPLEMENTATION\Input_Docs\camera2.txt
16,2,159,D:\LDA_IMPLEMENTATION\Input_Docs\size9.txt
16,3,149,D:\LDA_IMPLEMENTATION\Input_Docs\signals3.txt
16,4,148,D:\LDA_IMPLEMENTATION\Input_Docs\signals2.txt
16,5,133,D:\LDA_IMPLEMENTATION\Input_Docs\screen.txt
16,6,81,D:\LDA_IMPLEMENTATION\Input_Docs\menu2.txt
16,7,46,D:\LDA_IMPLEMENTATION\Input_Docs\customer_service.txt
16,8,188,D:\LDA_IMPLEMENTATION\Input_Docs\vibration.txt
16,9,182,D:\LDA_IMPLEMENTATION\Input_Docs\sync.txt
16,10,142,D:\LDA_IMPLEMENTATION\Input_Docs\service_3.txt
16,11,138,D:\LDA_IMPLEMENTATION\Input_Docs\service.txt
16,12,126,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone5.txt
16,13,113,D:\LDA_IMPLEMENTATION\Input_Docs\radio3.txt
16,14,99,D:\LDA_IMPLEMENTATION\Input_Docs\phone4.txt
16,15,77,D:\LDA_IMPLEMENTATION\Input_Docs\look.txt
16,16,71,D:\LDA_IMPLEMENTATION\Input_Docs\internet2.txt
16,17,62,D:\LDA_IMPLEMENTATION\Input_Docs\gprs1.txt
16,18,56,D:\LDA_IMPLEMENTATION\Input_Docs\freespeak.txt
16,19,45,D:\LDA_IMPLEMENTATION\Input_Docs\customer_rep.txt
16,20,40,D:\LDA_IMPLEMENTATION\Input_Docs\camera6.txt
16,21,39,D:\LDA_IMPLEMENTATION\Input_Docs\camera5.txt
16,22,38,D:\LDA_IMPLEMENTATION\Input_Docs\camera4.txt
16,23,37,D:\LDA_IMPLEMENTATION\Input_Docs\camera3.txt
16,24,35,D:\LDA_IMPLEMENTATION\Input_Docs\camera1.txt
16,25,34,D:\LDA_IMPLEMENTATION\Input_Docs\camera.txt
16,26,26,D:\LDA_IMPLEMENTATION\Input_Docs\buttons1.txt
16,27,24,D:\LDA_IMPLEMENTATION\Input_Docs\blutooth1.txt
16,28,15,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth.txt
16,29,11,D:\LDA_IMPLEMENTATION\Input_Docs\battery8.txt
16,30,200,D:\LDA_IMPLEMENTATION\Input_Docs\wireless.txt
16,31,199,D:\LDA_IMPLEMENTATION\Input_Docs\wifi.txt
16,32,198,D:\LDA_IMPLEMENTATION\Input_Docs\warranty.txt
16,33,197,D:\LDA_IMPLEMENTATION\Input_Docs\volume2.txt
16,34,196,D:\LDA_IMPLEMENTATION\Input_Docs\volume1.txt
16,35,195,D:\LDA_IMPLEMENTATION\Input_Docs\volume.txt
16,36,194,D:\LDA_IMPLEMENTATION\Input_Docs\voice_dialing.txt
16,37,193,D:\LDA_IMPLEMENTATION\Input_Docs\voicerec.txt
16,38,192,D:\LDA_IMPLEMENTATION\Input_Docs\voice.txt
16,39,191,D:\LDA_IMPLEMENTATION\Input_Docs\video2.txt
16,40,190,D:\LDA_IMPLEMENTATION\Input_Docs\video1.txt
16,41,189,D:\LDA_IMPLEMENTATION\Input_Docs\video.txt
16,42,187,D:\LDA_IMPLEMENTATION\Input_Docs\use.txt
16,43,186,D:\LDA_IMPLEMENTATION\Input_Docs\upgrade.txt
16,44,185,D:\LDA_IMPLEMENTATION\Input_Docs\sync3.txt
16,45,184,D:\LDA_IMPLEMENTATION\Input_Docs\sync2.txt
16,46,183,D:\LDA_IMPLEMENTATION\Input_Docs\sync1.txt
16,47,181,D:\LDA_IMPLEMENTATION\Input_Docs\sturdy.txt
16,48,180,D:\LDA_IMPLEMENTATION\Input_Docs\standby2.txt
16,49,179,D:\LDA_IMPLEMENTATION\Input_Docs\standby.txt
16,50,178,D:\LDA_IMPLEMENTATION\Input_Docs\speed.txt
16,51,177,D:\LDA_IMPLEMENTATION\Input_Docs\speaker_3.txt
16,52,176,D:\LDA_IMPLEMENTATION\Input_Docs\speaker_2.txt
16,53,175,D:\LDA_IMPLEMENTATION\Input_Docs\speaker_1.txt
16,54,174,D:\LDA_IMPLEMENTATION\Input_Docs\speaker8.txt
16,55,173,D:\LDA_IMPLEMENTATION\Input_Docs\speaker7.txt
16,56,172,D:\LDA_IMPLEMENTATION\Input_Docs\speaker6.txt
16,57,171,D:\LDA_IMPLEMENTATION\Input_Docs\speaker5.txt
16,58,170,D:\LDA_IMPLEMENTATION\Input_Docs\speaker4.txt
16,59,169,D:\LDA_IMPLEMENTATION\Input_Docs\speaker3.txt
16,60,168,D:\LDA_IMPLEMENTATION\Input_Docs\speaker2.txt
16,61,167,D:\LDA_IMPLEMENTATION\Input_Docs\speaker1.txt
16,62,166,D:\LDA_IMPLEMENTATION\Input_Docs\speaker0.txt
16,63,165,D:\LDA_IMPLEMENTATION\Input_Docs\speaker.txt
16,64,164,D:\LDA_IMPLEMENTATION\Input_Docs\sound.txt
16,65,163,D:\LDA_IMPLEMENTATION\Input_Docs\slow.txt
16,66,162,D:\LDA_IMPLEMENTATION\Input_Docs\size_3.txt
16,67,161,D:\LDA_IMPLEMENTATION\Input_Docs\size_2.txt
16,68,160,D:\LDA_IMPLEMENTATION\Input_Docs\size_1.txt
16,69,158,D:\LDA_IMPLEMENTATION\Input_Docs\size8.txt
16,70,157,D:\LDA_IMPLEMENTATION\Input_Docs\size7.txt
16,71,156,D:\LDA_IMPLEMENTATION\Input_Docs\size6.txt
16,72,155,D:\LDA_IMPLEMENTATION\Input_Docs\size5.txt
16,73,154,D:\LDA_IMPLEMENTATION\Input_Docs\size4.txt
16,74,153,D:\LDA_IMPLEMENTATION\Input_Docs\size3.txt
16,75,152,D:\LDA_IMPLEMENTATION\Input_Docs\size1.txt
16,76,151,D:\LDA_IMPLEMENTATION\Input_Docs\size.txt
16,77,150,D:\LDA_IMPLEMENTATION\Input_Docs\sim.txt
16,78,147,D:\LDA_IMPLEMENTATION\Input_Docs\signals1.txt
16,79,146,D:\LDA_IMPLEMENTATION\Input_Docs\signals.txt
16,80,145,D:\LDA_IMPLEMENTATION\Input_Docs\signal.txt
16,81,144,D:\LDA_IMPLEMENTATION\Input_Docs\shape1.txt
16,82,143,D:\LDA_IMPLEMENTATION\Input_Docs\shape.txt
16,83,141,D:\LDA_IMPLEMENTATION\Input_Docs\service_2.txt
16,84,140,D:\LDA_IMPLEMENTATION\Input_Docs\service_(2).txt
16,85,139,D:\LDA_IMPLEMENTATION\Input_Docs\service4.txt
16,86,137,D:\LDA_IMPLEMENTATION\Input_Docs\screen5.txt
16,87,136,D:\LDA_IMPLEMENTATION\Input_Docs\screen4.txt
16,88,135,D:\LDA_IMPLEMENTATION\Input_Docs\screen3.txt
16,89,134,D:\LDA_IMPLEMENTATION\Input_Docs\screen2.txt
16,90,132,D:\LDA_IMPLEMENTATION\Input_Docs\scratch.txt
16,91,131,D:\LDA_IMPLEMENTATION\Input_Docs\ringtones.txt
16,92,130,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone9.txt
16,93,129,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone8.txt
16,94,128,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone7.txt
16,95,127,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone6.txt
16,96,125,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone4.txt
16,97,124,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone3.txt
16,98,123,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone2.txt
16,99,122,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone1.txt
16,100,121,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone.txt
16,101,120,D:\LDA_IMPLEMENTATION\Input_Docs\ringers.txt
16,102,119,D:\LDA_IMPLEMENTATION\Input_Docs\rebate2.txt
16,103,118,D:\LDA_IMPLEMENTATION\Input_Docs\rebate1.txt
16,104,117,D:\LDA_IMPLEMENTATION\Input_Docs\rebate.txt
16,105,116,D:\LDA_IMPLEMENTATION\Input_Docs\rebat1.txt
16,106,115,D:\LDA_IMPLEMENTATION\Input_Docs\rebat.txt
16,107,114,D:\LDA_IMPLEMENTATION\Input_Docs\radio4.txt
16,108,112,D:\LDA_IMPLEMENTATION\Input_Docs\radio2.txt
16,109,111,D:\LDA_IMPLEMENTATION\Input_Docs\radio.txt
16,110,110,D:\LDA_IMPLEMENTATION\Input_Docs\price.txt
16,111,109,D:\LDA_IMPLEMENTATION\Input_Docs\portability_2.txt
16,112,108,D:\LDA_IMPLEMENTATION\Input_Docs\portability.txt
16,113,107,D:\LDA_IMPLEMENTATION\Input_Docs\picture3.txt
16,114,106,D:\LDA_IMPLEMENTATION\Input_Docs\picture2.txt
16,115,105,D:\LDA_IMPLEMENTATION\Input_Docs\picture1.txt
16,116,104,D:\LDA_IMPLEMENTATION\Input_Docs\picture.txt
16,117,103,D:\LDA_IMPLEMENTATION\Input_Docs\phone_1.txt
16,118,102,D:\LDA_IMPLEMENTATION\Input_Docs\phone7.txt
16,119,101,D:\LDA_IMPLEMENTATION\Input_Docs\phone6.txt
16,120,100,D:\LDA_IMPLEMENTATION\Input_Docs\phone5.txt
16,121,98,D:\LDA_IMPLEMENTATION\Input_Docs\phone3.txt
16,122,97,D:\LDA_IMPLEMENTATION\Input_Docs\phone2.txt
16,123,96,D:\LDA_IMPLEMENTATION\Input_Docs\phone1.txt
16,124,95,D:\LDA_IMPLEMENTATION\Input_Docs\phone.txt
16,125,94,D:\LDA_IMPLEMENTATION\Input_Docs\performance.txt
16,126,93,D:\LDA_IMPLEMENTATION\Input_Docs\os3.txt
16,127,92,D:\LDA_IMPLEMENTATION\Input_Docs\os2.txt
16,128,91,D:\LDA_IMPLEMENTATION\Input_Docs\os1.txt
16,129,90,D:\LDA_IMPLEMENTATION\Input_Docs\os.txt
16,130,89,D:\LDA_IMPLEMENTATION\Input_Docs\options.txt
16,131,88,D:\LDA_IMPLEMENTATION\Input_Docs\network.txt
16,132,87,D:\LDA_IMPLEMENTATION\Input_Docs\mobile.txt
16,133,86,D:\LDA_IMPLEMENTATION\Input_Docs\menu_options.txt
16,134,85,D:\LDA_IMPLEMENTATION\Input_Docs\menus.txt
16,135,84,D:\LDA_IMPLEMENTATION\Input_Docs\menu5.txt
16,136,83,D:\LDA_IMPLEMENTATION\Input_Docs\menu4.txt
16,137,82,D:\LDA_IMPLEMENTATION\Input_Docs\menu3.txt
16,138,80,D:\LDA_IMPLEMENTATION\Input_Docs\menu1.txt
16,139,79,D:\LDA_IMPLEMENTATION\Input_Docs\menu.txt
16,140,78,D:\LDA_IMPLEMENTATION\Input_Docs\memory.txt
16,141,76,D:\LDA_IMPLEMENTATION\Input_Docs\loading.txt
16,142,75,D:\LDA_IMPLEMENTATION\Input_Docs\keys3.txt
16,143,74,D:\LDA_IMPLEMENTATION\Input_Docs\keys2.txt
16,144,73,D:\LDA_IMPLEMENTATION\Input_Docs\keys.txt
16,145,72,D:\LDA_IMPLEMENTATION\Input_Docs\kernel.txt
16,146,70,D:\LDA_IMPLEMENTATION\Input_Docs\internet1.txt
16,147,69,D:\LDA_IMPLEMENTATION\Input_Docs\internet.txt
16,148,68,D:\LDA_IMPLEMENTATION\Input_Docs\interface3.txt
16,149,67,D:\LDA_IMPLEMENTATION\Input_Docs\interface2.txt
16,150,66,D:\LDA_IMPLEMENTATION\Input_Docs\interface.txt
16,151,65,D:\LDA_IMPLEMENTATION\Input_Docs\infrared.txt
16,152,64,D:\LDA_IMPLEMENTATION\Input_Docs\headset.txt
16,153,63,D:\LDA_IMPLEMENTATION\Input_Docs\gprs2.txt
16,154,61,D:\LDA_IMPLEMENTATION\Input_Docs\gprs.txt
16,155,60,D:\LDA_IMPLEMENTATION\Input_Docs\games3.txt
16,156,59,D:\LDA_IMPLEMENTATION\Input_Docs\games2.txt
16,157,58,D:\LDA_IMPLEMENTATION\Input_Docs\games1.txt
16,158,57,D:\LDA_IMPLEMENTATION\Input_Docs\games.txt
16,159,55,D:\LDA_IMPLEMENTATION\Input_Docs\files.txt
16,160,54,D:\LDA_IMPLEMENTATION\Input_Docs\features5.txt
16,161,53,D:\LDA_IMPLEMENTATION\Input_Docs\features4.txt
16,162,52,D:\LDA_IMPLEMENTATION\Input_Docs\features3.txt
16,163,51,D:\LDA_IMPLEMENTATION\Input_Docs\features2.txt
16,164,50,D:\LDA_IMPLEMENTATION\Input_Docs\features1.txt
16,165,49,D:\LDA_IMPLEMENTATION\Input_Docs\features.txt
16,166,48,D:\LDA_IMPLEMENTATION\Input_Docs\email.txt
16,167,47,D:\LDA_IMPLEMENTATION\Input_Docs\dialing.txt
16,168,44,D:\LDA_IMPLEMENTATION\Input_Docs\crash.txt
16,169,43,D:\LDA_IMPLEMENTATION\Input_Docs\cost.txt
16,170,42,D:\LDA_IMPLEMENTATION\Input_Docs\connectivity.txt
16,171,41,D:\LDA_IMPLEMENTATION\Input_Docs\compatible.txt
16,172,33,D:\LDA_IMPLEMENTATION\Input_Docs\calls2.txt
16,173,32,D:\LDA_IMPLEMENTATION\Input_Docs\calls1.txt
16,174,31,D:\LDA_IMPLEMENTATION\Input_Docs\calls.txt
16,175,30,D:\LDA_IMPLEMENTATION\Input_Docs\call.txt
16,176,29,D:\LDA_IMPLEMENTATION\Input_Docs\buttons_3.txt
16,177,28,D:\LDA_IMPLEMENTATION\Input_Docs\buttons3.txt
16,178,27,D:\LDA_IMPLEMENTATION\Input_Docs\buttons2.txt
16,179,25,D:\LDA_IMPLEMENTATION\Input_Docs\buttons.txt
16,180,23,D:\LDA_IMPLEMENTATION\Input_Docs\blutooth.txt
16,181,22,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth7.txt
16,182,21,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth6.txt
16,183,20,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth5.txt
16,184,19,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth4.txt
16,185,18,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth3.txt
16,186,17,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth2.txt
16,187,16,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth1.txt
16,188,14,D:\LDA_IMPLEMENTATION\Input_Docs\battery_2.txt
16,189,13,D:\LDA_IMPLEMENTATION\Input_Docs\battery_1.txt
16,190,12,D:\LDA_IMPLEMENTATION\Input_Docs\battery9.txt
16,191,10,D:\LDA_IMPLEMENTATION\Input_Docs\battery7.txt
16,192,9,D:\LDA_IMPLEMENTATION\Input_Docs\battery6.txt
16,193,8,D:\LDA_IMPLEMENTATION\Input_Docs\battery5.txt
16,194,7,D:\LDA_IMPLEMENTATION\Input_Docs\battery4.txt
16,195,6,D:\LDA_IMPLEMENTATION\Input_Docs\battery3.txt
16,196,5,D:\LDA_IMPLEMENTATION\Input_Docs\battery2.txt
16,197,4,D:\LDA_IMPLEMENTATION\Input_Docs\battery1.txt
16,198,3,D:\LDA_IMPLEMENTATION\Input_Docs\battery.txt
16,199,2,D:\LDA_IMPLEMENTATION\Input_Docs\back_logged.txt
16,200,1,D:\LDA_IMPLEMENTATION\Input_Docs\backlight.txt
17,1,198,D:\LDA_IMPLEMENTATION\Input_Docs\warranty.txt
17,2,190,D:\LDA_IMPLEMENTATION\Input_Docs\video1.txt
17,3,183,D:\LDA_IMPLEMENTATION\Input_Docs\sync1.txt
17,4,178,D:\LDA_IMPLEMENTATION\Input_Docs\speed.txt
17,5,174,D:\LDA_IMPLEMENTATION\Input_Docs\speaker8.txt
17,6,167,D:\LDA_IMPLEMENTATION\Input_Docs\speaker1.txt
17,7,165,D:\LDA_IMPLEMENTATION\Input_Docs\speaker.txt
17,8,145,D:\LDA_IMPLEMENTATION\Input_Docs\signal.txt
17,9,143,D:\LDA_IMPLEMENTATION\Input_Docs\shape.txt
17,10,139,D:\LDA_IMPLEMENTATION\Input_Docs\service4.txt
17,11,136,D:\LDA_IMPLEMENTATION\Input_Docs\screen4.txt
17,12,135,D:\LDA_IMPLEMENTATION\Input_Docs\screen3.txt
17,13,130,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone9.txt
17,14,129,D:\LDA_IMPLEMENTATION\Input_Docs\ringtone8.txt
17,15,104,D:\LDA_IMPLEMENTATION\Input_Docs\picture.txt
17,16,99,D:\LDA_IMPLEMENTATION\Input_Docs\phone4.txt
17,17,93,D:\LDA_IMPLEMENTATION\Input_Docs\os3.txt
17,18,69,D:\LDA_IMPLEMENTATION\Input_Docs\internet.txt
17,19,65,D:\LDA_IMPLEMENTATION\Input_Docs\infrared.txt
17,20,59,D:\LDA_IMPLEMENTATION\Input_Docs\games2.txt
17,21,50,D:\LDA_IMPLEMENTATION\Input_Docs\features1.txt
17,22,49,D:\LDA_IMPLEMENTATION\Input_Docs\features.txt
17,23,48,D:\LDA_IMPLEMENTATION\Input_Docs\email.txt
17,24,36,D:\LDA_IMPLEMENTATION\Input_Docs\camera2.txt
17,25,33,D:\LDA_IMPLEMENTATION\Input_Docs\calls2.txt
17,26,32,D:\LDA_IMPLEMENTATION\Input_Docs\calls1.txt
17,27,26,D:\LDA_IMPLEMENTATION\Input_Docs\buttons1.txt
17,28,17,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth2.txt
17,29,15,D:\LDA_IMPLEMENTATION\Input_Docs\bluetooth.txt
17,30,200,D:\LDA_IMPLEMENTATION\Input_Docs\wireless.txt
17,31,199,D:\LDA_IMPLEMENTATION\Input_Docs\wifi.txt
17,32,197,D:\LDA_IMPLEMENTATION\Input_Docs\volume2.txt
17,33,196,D:\LDA_IMPLEMENTATION\Input_Docs\volume1.txt
17,34,195,D:\LDA_IMPLEMENTATION\Input_Docs\volume.txt
17,35,194,D:\LDA_IMPLEMENTATION\Input_Docs\voice_dialing.txt
17,36,193,D:\LDA_IMPLEMENTATION\Input_Docs\voicerec.txt
17,37,192,D:\LDA_IMPLEMENTATION\Input_Docs\voice.txt
17,38,191,D:\LDA_IMPLEMENTATION\Input_Docs\video2.txt
17,39,189,D:\LDA_IMPLEMENTATION\Input_Docs\video.txt
17,40,188,D:\LDA_IMPLEMENTATION\Input_Docs\vibration.txt
17,41,187,D:\LDA_IMPLEMENTATION\Input_Docs\use.txt
17,42,186,D:\LDA_IMPLEMENTATION\Input_Docs\upgrade.txt
17,43,185,D:\LDA_IMPLEMENTATION\Input_Docs\sync3.txt
17,44,184,D:\LDA_IMPLEMENTATION\Input_Docs\sync2.txt
17,45,182,D:\LDA_IMPLEMENTATION\Input_Docs\sync.txt
17,46,181,D:\LDA_IMPLEMENTATION\Input_Docs\sturdy.txt
17,47,180,D:\LDA_IMPLEMENTATION\Input_Docs\standby2.txt
17,48,179,D:\LDA_IMPLEMENTATION\Input_Docs\standby.txt
17,49,177,D:\LDA_IMPLEMENTATION\Input_Docs\speaker_3.txt
17,50,176,D:\LDA_IMPLEMENTATION\Input_Docs\speaker_2.txt
17,51,175,D:\LDA_IMPLEMENTATION\Input_Docs\speaker_1.txt
17,52,173,D:\LDA_IMPLEMENTATION\Input_Docs\speaker7.txt
17,53,172,D:\LDA_IMPLEMENTATION\Input_Docs\speaker6.txt
17,54,171,D:\LDA_IMPLEMENTATION\Input_Docs\speaker5.txt
17,55,170,D:\LDA_IMPLEMENTATION\Input_Docs\speaker4.txt
17,56,169,D:\LDA_IMPLEMENTATION\Input_Docs\speaker3.txt
